GeneID	Chromosome	Start	End
gene-AUO97_RS07155	NZ_CP018664.1	1508207	1508764
gene-AUO97_RS07160	NZ_CP018664.1	1508908	1509978
gene-AUO97_RS07165	NZ_CP018664.1	1510189	1510515
gene-AUO97_RS07170	NZ_CP018664.1	1510689	1510919
gene-AUO97_RS07175	NZ_CP018664.1	1511311	1512177
gene-AUO97_RS07185	NZ_CP018664.1	1513342	1513896
gene-AUO97_RS07190	NZ_CP018664.1	1514050	1515990
gene-AUO97_RS07195	NZ_CP018664.1	1516321	1517238
gene-AUO97_RS07200	NZ_CP018664.1	1517425	1518330
gene-AUO97_RS07205	NZ_CP018664.1	1518432	1518818
gene-AUO97_RS07210	NZ_CP018664.1	1518868	1520160
gene-AUO97_RS07215	NZ_CP018664.1	1520849	1521970
gene-AUO97_RS07220	NZ_CP018664.1	1521980	1522492
gene-AUO97_RS07230	NZ_CP018664.1	1522676	1523038
gene-AUO97_RS07235	NZ_CP018664.1	1523280	1524653
gene-AUO97_RS07240	NZ_CP018664.1	1524724	1525974
gene-AUO97_RS07245	NZ_CP018664.1	1526110	1526706
gene-AUO97_RS07250	NZ_CP018664.1	1527024	1527980
gene-AUO97_RS07255	NZ_CP018664.1	1528169	1528534
gene-AUO97_RS07260	NZ_CP018664.1	1528556	1529716
gene-AUO97_RS07265	NZ_CP018664.1	1530006	1531061
gene-AUO97_RS07270	NZ_CP018664.1	1531118	1532443
gene-AUO97_RS07275	NZ_CP018664.1	1532657	1533184
gene-AUO97_RS07280	NZ_CP018664.1	1533357	1533608
gene-AUO97_RS07285	NZ_CP018664.1	1533661	1534359
gene-AUO97_RS07290	NZ_CP018664.1	1534455	1535441
gene-AUO97_RS07295	NZ_CP018664.1	1535499	1535762
gene-AUO97_RS07300	NZ_CP018664.1	1535809	1537164
gene-AUO97_RS07305	NZ_CP018664.1	1537255	1539015
gene-AUO97_RS07310	NZ_CP018664.1	1539021	1539341
gene-AUO97_RS07315	NZ_CP018664.1	1539352	1539744
gene-AUO97_RS07320	NZ_CP018664.1	1539774	1539908
gene-AUO97_RS07325	NZ_CP018664.1	1540579	1541976
gene-AUO97_RS07330	NZ_CP018664.1	1542074	1543222
gene-AUO97_RS07335	NZ_CP018664.1	1543237	1544319
gene-AUO97_RS07340	NZ_CP018664.1	1544372	1546840
gene-AUO97_RS07345	NZ_CP018664.1	1546878	1547270
gene-AUO97_RS07350	NZ_CP018664.1	1547356	1547913
gene-AUO97_RS07355	NZ_CP018664.1	1548164	1550095
gene-AUO97_RS07360	NZ_CP018664.1	1550352	1551356
gene-AUO97_RS07365	NZ_CP018664.1	1551612	1552619
gene-AUO97_RS07370	NZ_CP018664.1	1552962	1553966
gene-AUO97_RS07375	NZ_CP018664.1	1554091	1554426
gene-AUO97_RS07380	NZ_CP018664.1	1554482	1555327
gene-AUO97_RS07385	NZ_CP018664.1	1555455	1556582
gene-AUO97_RS07390	NZ_CP018664.1	1556644	1557876
gene-AUO97_RS07395	NZ_CP018664.1	1558789	1560325
gene-AUO97_RS07400	NZ_CP018664.1	1560385	1560461
gene-AUO97_RS07405	NZ_CP018664.1	1560517	1560592
gene-AUO97_RS07410	NZ_CP018664.1	1560933	1563825
gene-AUO97_RS07415	NZ_CP018664.1	1564011	1564125
gene-AUO97_RS07420	NZ_CP018664.1	1564264	1564863
gene-AUO97_RS07425	NZ_CP018664.1	1564921	1565613
gene-AUO97_RS07430	NZ_CP018664.1	1566242	1567720
gene-AUO97_RS07435	NZ_CP018664.1	1567733	1567876
gene-AUO97_RS07440	NZ_CP018664.1	1567920	1569224
gene-AUO97_RS07445	NZ_CP018664.1	1569221	1570183
gene-AUO97_RS07450	NZ_CP018664.1	1570532	1572361
gene-AUO97_RS07455	NZ_CP018664.1	1572675	1573964
gene-AUO97_RS07460	NZ_CP018664.1	1574043	1574774
gene-AUO97_RS07465	NZ_CP018664.1	1574783	1575673
gene-AUO97_RS07470	NZ_CP018664.1	1575753	1577048
gene-AUO97_RS07475	NZ_CP018664.1	1577349	1580033
gene-AUO97_RS07480	NZ_CP018664.1	1580204	1580827
gene-AUO97_RS07485	NZ_CP018664.1	1580977	1582077
gene-AUO97_RS07490	NZ_CP018664.1	1582080	1585205
gene-AUO97_RS07495	NZ_CP018664.1	1585345	1585722
gene-AUO97_RS07500	NZ_CP018664.1	1585827	1586939
gene-AUO97_RS07505	NZ_CP018664.1	1587054	1587401
gene-AUO97_RS07510	NZ_CP018664.1	1587586	1588407
gene-AUO97_RS07515	NZ_CP018664.1	1588459	1589112
gene-AUO97_RS07520	NZ_CP018664.1	1589153	1590343
gene-AUO97_RS07525	NZ_CP018664.1	1590348	1591151
gene-AUO97_RS07530	NZ_CP018664.1	1591272	1592174
gene-AUO97_RS07535	NZ_CP018664.1	1592158	1592532
gene-AUO97_RS19425	NZ_CP018664.1	1592540	1592662
gene-AUO97_RS07540	NZ_CP018664.1	1592623	1594047
gene-AUO97_RS07545	NZ_CP018664.1	1594050	1595078
gene-AUO97_RS07550	NZ_CP018664.1	1595117	1595677
gene-AUO97_RS07555	NZ_CP018664.1	1595708	1595953
gene-AUO97_RS07560	NZ_CP018664.1	1595963	1596499
gene-AUO97_RS07565	NZ_CP018664.1	1596547	1597581
gene-AUO97_RS07570	NZ_CP018664.1	1597722	1598084
gene-AUO97_RS07575	NZ_CP018664.1	1598270	1599007
gene-AUO97_RS07580	NZ_CP018664.1	1599179	1599337
gene-AUO97_RS07585	NZ_CP018664.1	1599532	1599990
gene-AUO97_RS07590	NZ_CP018664.1	1600100	1601272
gene-AUO97_RS07595	NZ_CP018664.1	1601378	1602643
gene-AUO97_RS07600	NZ_CP018664.1	1602659	1603498
gene-AUO97_RS07605	NZ_CP018664.1	1603784	1603987
gene-AUO97_RS07610	NZ_CP018664.1	1604180	1604899
gene-AUO97_RS07615	NZ_CP018664.1	1604936	1605538
gene-AUO97_RS07620	NZ_CP018664.1	1605554	1606447
gene-AUO97_RS07625	NZ_CP018664.1	1606777	1607421
gene-AUO97_RS07630	NZ_CP018664.1	1607476	1608414
gene-AUO97_RS07635	NZ_CP018664.1	1608593	1609936
gene-AUO97_RS07640	NZ_CP018664.1	1609957	1610427
gene-AUO97_RS07645	NZ_CP018664.1	1610949	1612004
gene-AUO97_RS07650	NZ_CP018664.1	1612071	1612850
gene-AUO97_RS07655	NZ_CP018664.1	1613149	1613697
gene-AUO97_RS07660	NZ_CP018664.1	1613715	1614347
gene-AUO97_RS07665	NZ_CP018664.1	1614334	1615641
gene-AUO97_RS07670	NZ_CP018664.1	1616000	1617388
gene-AUO97_RS07675	NZ_CP018664.1	1617552	1618235
gene-AUO97_RS07680	NZ_CP018664.1	1618378	1619643
gene-AUO97_RS07685	NZ_CP018664.1	1619677	1620789
gene-AUO97_RS07690	NZ_CP018664.1	1621142	1621894
gene-AUO97_RS07695	NZ_CP018664.1	1621891	1622466
gene-AUO97_RS07700	NZ_CP018664.1	1622718	1624394
gene-AUO97_RS07705	NZ_CP018664.1	1624482	1626020
gene-AUO97_RS07710	NZ_CP018664.1	1626085	1627497
gene-AUO97_RS07715	NZ_CP018664.1	1627549	1628754
gene-AUO97_RS07720	NZ_CP018664.1	1628765	1629685
gene-AUO97_RS07725	NZ_CP018664.1	1629939	1631765
gene-AUO97_RS07730	NZ_CP018664.1	1631864	1632502
gene-AUO97_RS07735	NZ_CP018664.1	1632526	1633326
gene-AUO97_RS07740	NZ_CP018664.1	1633313	1633936
gene-AUO97_RS07745	NZ_CP018664.1	1634168	1635382
gene-AUO97_RS07760	NZ_CP018664.1	1636907	1638745
gene-AUO97_RS07765	NZ_CP018664.1	1638758	1640122
gene-AUO97_RS07770	NZ_CP018664.1	1640139	1640654
gene-AUO97_RS07775	NZ_CP018664.1	1640632	1641549
gene-AUO97_RS07780	NZ_CP018664.1	1641565	1642014
gene-AUO97_RS07785	NZ_CP018664.1	1642018	1642488
gene-AUO97_RS07790	NZ_CP018664.1	1642500	1643621
gene-AUO97_RS07795	NZ_CP018664.1	1643861	1645168
gene-AUO97_RS07800	NZ_CP018664.1	1645228	1646451
gene-AUO97_RS07810	NZ_CP018664.1	1646861	1647196
gene-AUO97_RS07815	NZ_CP018664.1	1647451	1647930
gene-AUO97_RS07820	NZ_CP018664.1	1647970	1648413
gene-AUO97_RS07825	NZ_CP018664.1	1648614	1650137
gene-AUO97_RS07830	NZ_CP018664.1	1650267	1650752
gene-AUO97_RS07835	NZ_CP018664.1	1650893	1652107
gene-AUO97_RS07840	NZ_CP018664.1	1652258	1653106
gene-AUO97_RS07845	NZ_CP018664.1	1653103	1653954
gene-AUO97_RS07850	NZ_CP018664.1	1654175	1655371
gene-AUO97_RS07855	NZ_CP018664.1	1655441	1656799
gene-AUO97_RS07860	NZ_CP018664.1	1656809	1657519
gene-AUO97_RS07865	NZ_CP018664.1	1657775	1658446
gene-AUO97_RS07870	NZ_CP018664.1	1658643	1659476
gene-AUO97_RS07875	NZ_CP018664.1	1659533	1660900
gene-AUO97_RS07880	NZ_CP018664.1	1661007	1662161
gene-AUO97_RS07885	NZ_CP018664.1	1662189	1663499
gene-AUO97_RS07890	NZ_CP018664.1	1663513	1664076
gene-AUO97_RS07895	NZ_CP018664.1	1664136	1664675
gene-AUO97_RS07900	NZ_CP018664.1	1664844	1666421
gene-AUO97_RS07905	NZ_CP018664.1	1666436	1666951
gene-AUO97_RS07915	NZ_CP018664.1	1670285	1671504
gene-AUO97_RS07930	NZ_CP018664.1	1671796	1672725
gene-AUO97_RS07935	NZ_CP018664.1	1672971	1673933
gene-AUO97_RS07940	NZ_CP018664.1	1673971	1674342
gene-AUO97_RS07945	NZ_CP018664.1	1674523	1676370
gene-AUO97_RS07950	NZ_CP018664.1	1676367	1676600
gene-AUO97_RS07955	NZ_CP018664.1	1676941	1678728
gene-AUO97_RS07960	NZ_CP018664.1	1678938	1679342
gene-AUO97_RS07970	NZ_CP018664.1	1679795	1682056
gene-AUO97_RS07975	NZ_CP018664.1	1682230	1683333
gene-AUO97_RS07980	NZ_CP018664.1	1683649	1684560
gene-AUO97_RS07985	NZ_CP018664.1	1684592	1684927
gene-AUO97_RS07990	NZ_CP018664.1	1684968	1685183
gene-AUO97_RS07995	NZ_CP018664.1	1685227	1685556
gene-AUO97_RS08000	NZ_CP018664.1	1685537	1686364
gene-AUO97_RS08005	NZ_CP018664.1	1686351	1687082
gene-AUO97_RS08020	NZ_CP018664.1	1688000	1688425
gene-AUO97_RS08025	NZ_CP018664.1	1688546	1690396
gene-AUO97_RS08030	NZ_CP018664.1	1690411	1690758
gene-AUO97_RS08035	NZ_CP018664.1	1690786	1691037
gene-AUO97_RS08040	NZ_CP018664.1	1691261	1691701
gene-AUO97_RS08045	NZ_CP018664.1	1691694	1691960
gene-AUO97_RS08050	NZ_CP018664.1	1691989	1692450
gene-AUO97_RS08055	NZ_CP018664.1	1692491	1693120
gene-AUO97_RS08060	NZ_CP018664.1	1693117	1693410
gene-AUO97_RS08065	NZ_CP018664.1	1693446	1693847
gene-AUO97_RS08070	NZ_CP018664.1	1693881	1694105
gene-AUO97_RS08085	NZ_CP018664.1	1694734	1697472
gene-AUO97_RS08090	NZ_CP018664.1	1697479	1697889
gene-AUO97_RS08095	NZ_CP018664.1	1697953	1701225
gene-AUO97_RS08100	NZ_CP018664.1	1701242	1702249
gene-AUO97_RS08105	NZ_CP018664.1	1702261	1703019
gene-AUO97_RS08110	NZ_CP018664.1	1703098	1703517
gene-AUO97_RS08115	NZ_CP018664.1	1703622	1704200
gene-AUO97_RS08120	NZ_CP018664.1	1704239	1705093
gene-AUO97_RS08125	NZ_CP018664.1	1705118	1706749
gene-AUO97_RS08130	NZ_CP018664.1	1706758	1707888
gene-AUO97_RS08135	NZ_CP018664.1	1707906	1708622
gene-AUO97_RS08140	NZ_CP018664.1	1708640	1708933
gene-AUO97_RS08150	NZ_CP018664.1	1709597	1709923
gene-AUO97_RS08155	NZ_CP018664.1	1709924	1710226
gene-AUO97_RS08160	NZ_CP018664.1	1710350	1710676
gene-AUO97_RS08165	NZ_CP018664.1	1710691	1710951
gene-AUO97_RS08170	NZ_CP018664.1	1711182	1713086
gene-AUO97_RS08175	NZ_CP018664.1	1714024	1714494
gene-AUO97_RS08180	NZ_CP018664.1	1714536	1715354
gene-AUO97_RS08185	NZ_CP018664.1	1715367	1716656
gene-AUO97_RS08190	NZ_CP018664.1	1716671	1716925
gene-AUO97_RS08195	NZ_CP018664.1	1716941	1717999
gene-AUO97_RS08200	NZ_CP018664.1	1718013	1718762
gene-AUO97_RS08205	NZ_CP018664.1	1718781	1720151
gene-AUO97_RS08210	NZ_CP018664.1	1720233	1721177
gene-AUO97_RS08215	NZ_CP018664.1	1721199	1722056
gene-AUO97_RS08220	NZ_CP018664.1	1722066	1723034
gene-AUO97_RS08225	NZ_CP018664.1	1723027	1723635
gene-AUO97_RS08230	NZ_CP018664.1	1723652	1724299
gene-AUO97_RS08235	NZ_CP018664.1	1724433	1725317
gene-AUO97_RS08240	NZ_CP018664.1	1725321	1726202
gene-AUO97_RS08245	NZ_CP018664.1	1726258	1727253
gene-AUO97_RS08250	NZ_CP018664.1	1727461	1728756
gene-AUO97_RS08255	NZ_CP018664.1	1728753	1729256
gene-AUO97_RS08260	NZ_CP018664.1	1729538	1730818
gene-AUO97_RS08265	NZ_CP018664.1	1731220	1731480
gene-AUO97_RS08270	NZ_CP018664.1	1731491	1731886
gene-AUO97_RS08275	NZ_CP018664.1	1731900	1732241
gene-AUO97_RS08280	NZ_CP018664.1	1732256	1734133
gene-AUO97_RS08285	NZ_CP018664.1	1734364	1734723
gene-AUO97_RS08290	NZ_CP018664.1	1734775	1737429
gene-AUO97_RS08295	NZ_CP018664.1	1737763	1738332
gene-AUO97_RS08300	NZ_CP018664.1	1738335	1738871
gene-AUO97_RS08305	NZ_CP018664.1	1738875	1740368
gene-AUO97_RS08310	NZ_CP018664.1	1740399	1740893
gene-AUO97_RS08315	NZ_CP018664.1	1740997	1741539
gene-AUO97_RS08320	NZ_CP018664.1	1741533	1742186
gene-AUO97_RS08330	NZ_CP018664.1	1742640	1746374
gene-AUO97_RS08335	NZ_CP018664.1	1746498	1747631
gene-AUO97_RS08340	NZ_CP018664.1	1747634	1748761
gene-AUO97_RS08345	NZ_CP018664.1	1748762	1749553
gene-AUO97_RS08350	NZ_CP018664.1	1749531	1750577
gene-AUO97_RS08355	NZ_CP018664.1	1750595	1751167
gene-AUO97_RS08360	NZ_CP018664.1	1751242	1751637
gene-AUO97_RS08365	NZ_CP018664.1	1751662	1753713
gene-AUO97_RS08370	NZ_CP018664.1	1753727	1759687
gene-AUO97_RS08375	NZ_CP018664.1	1759702	1761078
gene-AUO97_RS08380	NZ_CP018664.1	1761857	1762522
gene-AUO97_RS08385	NZ_CP018664.1	1762678	1764402
gene-AUO97_RS08390	NZ_CP018664.1	1764444	1764782
gene-AUO97_RS08395	NZ_CP018664.1	1764876	1765175
gene-AUO97_RS08400	NZ_CP018664.1	1765229	1766161
gene-AUO97_RS08410	NZ_CP018664.1	1766917	1767708
gene-AUO97_RS08415	NZ_CP018664.1	1767944	1768441
gene-AUO97_RS08420	NZ_CP018664.1	1768438	1769007
gene-AUO97_RS08425	NZ_CP018664.1	1769060	1769401
gene-AUO97_RS08430	NZ_CP018664.1	1769519	1770004
gene-AUO97_RS08435	NZ_CP018664.1	1770006	1770902
gene-AUO97_RS08445	NZ_CP018664.1	1771051	1771377
gene-AUO97_RS08450	NZ_CP018664.1	1771401	1771973
gene-AUO97_RS08455	NZ_CP018664.1	1771976	1772260
gene-AUO97_RS08460	NZ_CP018664.1	1772417	1773211
gene-AUO97_RS08465	NZ_CP018664.1	1773373	1775487
gene-AUO97_RS08470	NZ_CP018664.1	1775491	1775829
gene-AUO97_RS08475	NZ_CP018664.1	1776019	1776471
gene-AUO97_RS08480	NZ_CP018664.1	1776462	1777490
gene-AUO97_RS08490	NZ_CP018664.1	1777836	1779746
gene-AUO97_RS08495	NZ_CP018664.1	1779751	1780671
gene-AUO97_RS08500	NZ_CP018664.1	1780701	1781816
gene-AUO97_RS08505	NZ_CP018664.1	1781809	1783239
gene-AUO97_RS08510	NZ_CP018664.1	1783614	1783985
gene-AUO97_RS08515	NZ_CP018664.1	1784058	1784357
gene-AUO97_RS08520	NZ_CP018664.1	1784425	1785276
gene-AUO97_RS08525	NZ_CP018664.1	1785289	1786776
gene-AUO97_RS08530	NZ_CP018664.1	1787071	1788867
gene-AUO97_RS08535	NZ_CP018664.1	1788950	1789807
gene-AUO97_RS08540	NZ_CP018664.1	1789873	1790100
gene-AUO97_RS08545	NZ_CP018664.1	1790380	1790718
gene-AUO97_RS08550	NZ_CP018664.1	1790776	1792173
gene-AUO97_RS08555	NZ_CP018664.1	1792332	1792790
gene-AUO97_RS08560	NZ_CP018664.1	1792806	1793891
gene-AUO97_RS08565	NZ_CP018664.1	1793888	1795180
gene-AUO97_RS08570	NZ_CP018664.1	1795223	1795882
gene-AUO97_RS08575	NZ_CP018664.1	1795941	1796159
gene-AUO97_RS08580	NZ_CP018664.1	1796290	1796928
gene-AUO97_RS08585	NZ_CP018664.1	1796967	1797374
gene-AUO97_RS08590	NZ_CP018664.1	1797367	1798815
gene-AUO97_RS08595	NZ_CP018664.1	1798959	1800059
gene-AUO97_RS08600	NZ_CP018664.1	1800059	1801129
gene-AUO97_RS08605	NZ_CP018664.1	1801255	1802802
gene-AUO97_RS08610	NZ_CP018664.1	1802818	1804002
gene-AUO97_RS08615	NZ_CP018664.1	1804006	1805427
gene-AUO97_RS08620	NZ_CP018664.1	1805452	1807020
gene-AUO97_RS08625	NZ_CP018664.1	1807031	1807666
gene-AUO97_RS08630	NZ_CP018664.1	1807879	1808925
gene-AUO97_RS08635	NZ_CP018664.1	1809034	1810173
gene-AUO97_RS08640	NZ_CP018664.1	1810229	1811530
gene-AUO97_RS08645	NZ_CP018664.1	1811775	1812590
gene-AUO97_RS08650	NZ_CP018664.1	1812737	1813657
gene-AUO97_RS08655	NZ_CP018664.1	1813801	1814064
gene-AUO97_RS08660	NZ_CP018664.1	1814061	1815914
gene-AUO97_RS08665	NZ_CP018664.1	1815935	1816186
gene-AUO97_RS08670	NZ_CP018664.1	1816347	1817693
gene-AUO97_RS08675	NZ_CP018664.1	1817718	1818914
gene-AUO97_RS08680	NZ_CP018664.1	1818964	1819947
gene-AUO97_RS08685	NZ_CP018664.1	1819950	1820486
gene-AUO97_RS08690	NZ_CP018664.1	1820697	1821509
gene-AUO97_RS08695	NZ_CP018664.1	1821514	1822140
gene-AUO97_RS08700	NZ_CP018664.1	1822216	1824093
gene-AUO97_RS08705	NZ_CP018664.1	1824352	1825431
gene-AUO97_RS08710	NZ_CP018664.1	1825542	1826123
gene-AUO97_RS08715	NZ_CP018664.1	1826116	1827021
gene-AUO97_RS08720	NZ_CP018664.1	1827117	1828448
gene-AUO97_RS08725	NZ_CP018664.1	1828557	1829279
gene-AUO97_RS08730	NZ_CP018664.1	1829595	1829864
gene-AUO97_RS08735	NZ_CP018664.1	1829874	1831307
gene-AUO97_RS08740	NZ_CP018664.1	1831298	1832437
gene-AUO97_RS08745	NZ_CP018664.1	1832498	1833238
gene-AUO97_RS08750	NZ_CP018664.1	1833339	1834256
gene-AUO97_RS08755	NZ_CP018664.1	1834261	1835028
gene-AUO97_RS08760	NZ_CP018664.1	1835037	1835876
gene-AUO97_RS08765	NZ_CP018664.1	1835886	1837079
gene-AUO97_RS08770	NZ_CP018664.1	1837087	1837527
gene-AUO97_RS08775	NZ_CP018664.1	1837722	1838048
gene-AUO97_RS08780	NZ_CP018664.1	1838379	1839122
gene-AUO97_RS08785	NZ_CP018664.1	1839122	1839958
gene-AUO97_RS08790	NZ_CP018664.1	1840000	1842276
gene-AUO97_RS08795	NZ_CP018664.1	1842317	1842946
gene-AUO97_RS08800	NZ_CP018664.1	1843012	1843680
gene-AUO97_RS08805	NZ_CP018664.1	1843789	1845282
gene-AUO97_RS08810	NZ_CP018664.1	1845381	1845456
gene-AUO97_RS08815	NZ_CP018664.1	1845513	1845596
gene-AUO97_RS08820	NZ_CP018664.1	1845634	1845709
gene-AUO97_RS08825	NZ_CP018664.1	1845723	1845797
gene-AUO97_RS08830	NZ_CP018664.1	1845960	1847150
gene-AUO97_RS08835	NZ_CP018664.1	1847211	1847286
gene-AUO97_RS08840	NZ_CP018664.1	1847362	1847802
gene-AUO97_RS08845	NZ_CP018664.1	1847810	1848343
gene-AUO97_RS08850	NZ_CP018664.1	1848452	1848880
gene-AUO97_RS08855	NZ_CP018664.1	1848884	1849579
gene-AUO97_RS08860	NZ_CP018664.1	1849899	1850405
gene-AUO97_RS08865	NZ_CP018664.1	1850448	1850819
gene-AUO97_RS08870	NZ_CP018664.1	1851125	1855213
gene-AUO97_RS08875	NZ_CP018664.1	1855300	1859493
gene-AUO97_RS08880	NZ_CP018664.1	1859660	1860025
gene-AUO97_RS08885	NZ_CP018664.1	1860239	1860595
gene-AUO97_RS08890	NZ_CP018664.1	1860624	1861121
gene-AUO97_RS08895	NZ_CP018664.1	1861239	1862117
gene-AUO97_RS08900	NZ_CP018664.1	1862222	1863646
gene-AUO97_RS08905	NZ_CP018664.1	1863971	1864552
gene-AUO97_RS08910	NZ_CP018664.1	1864736	1865089
gene-AUO97_RS08915	NZ_CP018664.1	1865192	1867111
gene-AUO97_RS08920	NZ_CP018664.1	1867195	1868097
gene-AUO97_RS08925	NZ_CP018664.1	1868219	1869358
gene-AUO97_RS08930	NZ_CP018664.1	1869717	1870421
gene-AUO97_RS08935	NZ_CP018664.1	1870599	1871357
gene-AUO97_RS08940	NZ_CP018664.1	1871379	1871744
gene-AUO97_RS08945	NZ_CP018664.1	1871817	1872461
gene-AUO97_RS08950	NZ_CP018664.1	1872530	1873246
gene-AUO97_RS08955	NZ_CP018664.1	1873522	1874013
gene-AUO97_RS08960	NZ_CP018664.1	1874124	1877045
gene-AUO97_RS08965	NZ_CP018664.1	1877096	1878268
gene-AUO97_RS08970	NZ_CP018664.1	1878281	1880434
gene-AUO97_RS08975	NZ_CP018664.1	1881006	1881920
gene-AUO97_RS08980	NZ_CP018664.1	1882093	1882623
gene-AUO97_RS08985	NZ_CP018664.1	1882757	1884556
gene-AUO97_RS08990	NZ_CP018664.1	1884677	1885471
gene-AUO97_RS08995	NZ_CP018664.1	1885590	1886177
gene-AUO97_RS09000	NZ_CP018664.1	1886301	1887155
gene-AUO97_RS09005	NZ_CP018664.1	1887152	1887763
gene-AUO97_RS09010	NZ_CP018664.1	1887958	1888731
gene-AUO97_RS09015	NZ_CP018664.1	1889227	1891326
gene-AUO97_RS09020	NZ_CP018664.1	1891319	1891525
gene-AUO97_RS09025	NZ_CP018664.1	1891565	1892566
gene-AUO97_RS09030	NZ_CP018664.1	1892623	1893063
gene-AUO97_RS09035	NZ_CP018664.1	1893063	1893617
gene-AUO97_RS09040	NZ_CP018664.1	1893744	1895411
gene-AUO97_RS09045	NZ_CP018664.1	1895526	1896836
gene-AUO97_RS09050	NZ_CP018664.1	1896913	1897239
gene-AUO97_RS09055	NZ_CP018664.1	1897341	1898090
gene-AUO97_RS09060	NZ_CP018664.1	1898126	1899043
gene-AUO97_RS09065	NZ_CP018664.1	1899040	1899636
gene-AUO97_RS09070	NZ_CP018664.1	1899638	1900498
gene-AUO97_RS09075	NZ_CP018664.1	1900498	1901724
gene-AUO97_RS09080	NZ_CP018664.1	1901754	1903466
gene-AUO97_RS09085	NZ_CP018664.1	1903757	1904551
gene-AUO97_RS09090	NZ_CP018664.1	1904564	1904893
gene-AUO97_RS09095	NZ_CP018664.1	1904950	1905034
gene-AUO97_RS09100	NZ_CP018664.1	1905077	1905153
gene-AUO97_RS09105	NZ_CP018664.1	1905369	1905893
gene-AUO97_RS09110	NZ_CP018664.1	1905931	1907415
gene-AUO97_RS09115	NZ_CP018664.1	1907426	1910125
gene-AUO97_RS09120	NZ_CP018664.1	1910125	1910526
gene-AUO97_RS09125	NZ_CP018664.1	1910583	1910987
gene-AUO97_RS09130	NZ_CP018664.1	1911000	1911275
gene-AUO97_RS09135	NZ_CP018664.1	1911272	1911799
gene-AUO97_RS09140	NZ_CP018664.1	1911802	1913613
gene-AUO97_RS09145	NZ_CP018664.1	1913613	1913981
gene-AUO97_RS09150	NZ_CP018664.1	1913978	1916827
gene-AUO97_RS09155	NZ_CP018664.1	1917142	1918524
gene-AUO97_RS09160	NZ_CP018664.1	1918548	1920050
gene-AUO97_RS09165	NZ_CP018664.1	1920060	1920833
gene-AUO97_RS09170	NZ_CP018664.1	1920987	1922300
gene-AUO97_RS09175	NZ_CP018664.1	1922425	1924044
gene-AUO97_RS09180	NZ_CP018664.1	1924057	1924725
gene-AUO97_RS09185	NZ_CP018664.1	1924737	1925684
gene-AUO97_RS09190	NZ_CP018664.1	1925833	1926540
gene-AUO97_RS09195	NZ_CP018664.1	1926748	1928166
gene-AUO97_RS09200	NZ_CP018664.1	1928189	1928695
gene-AUO97_RS09205	NZ_CP018664.1	1928867	1932502
gene-AUO97_RS09210	NZ_CP018664.1	1932506	1936204
gene-AUO97_RS09215	NZ_CP018664.1	1936313	1938064
gene-AUO97_RS09220	NZ_CP018664.1	1938781	1940079
gene-AUO97_RS09225	NZ_CP018664.1	1940292	1940561
gene-AUO97_RS09230	NZ_CP018664.1	1940819	1942906
gene-AUO97_RS09235	NZ_CP018664.1	1942991	1944202
gene-AUO97_RS09240	NZ_CP018664.1	1944449	1944778
gene-AUO97_RS09245	NZ_CP018664.1	1944790	1945746
gene-AUO97_RS09250	NZ_CP018664.1	1945897	1946508
gene-AUO97_RS09255	NZ_CP018664.1	1946646	1947521
gene-AUO97_RS09260	NZ_CP018664.1	1947687	1949528
gene-AUO97_RS09265	NZ_CP018664.1	1949605	1951833
gene-AUO97_RS09270	NZ_CP018664.1	1951982	1953187
gene-AUO97_RS09275	NZ_CP018664.1	1953211	1953792
gene-AUO97_RS09280	NZ_CP018664.1	1954059	1954403
gene-AUO97_RS09285	NZ_CP018664.1	1954548	1954886
gene-AUO97_RS09290	NZ_CP018664.1	1954888	1956447
gene-AUO97_RS09295	NZ_CP018664.1	1956444	1957283
gene-AUO97_RS09300	NZ_CP018664.1	1957468	1957725
gene-AUO97_RS19655	NZ_CP018664.1	1957869	1958249
gene-AUO97_RS09310	NZ_CP018664.1	1958336	1960048
gene-AUO97_RS09315	NZ_CP018664.1	1960235	1960846
gene-AUO97_RS09320	NZ_CP018664.1	1960895	1961761
gene-AUO97_RS09325	NZ_CP018664.1	1961882	1962886
gene-AUO97_RS09330	NZ_CP018664.1	1962960	1963976
gene-AUO97_RS09335	NZ_CP018664.1	1964000	1964644
gene-AUO97_RS09340	NZ_CP018664.1	1964641	1964835
gene-AUO97_RS09345	NZ_CP018664.1	1964923	1965561
gene-AUO97_RS09350	NZ_CP018664.1	1965551	1966756
gene-AUO97_RS09355	NZ_CP018664.1	1966834	1967244
gene-AUO97_RS09360	NZ_CP018664.1	1967480	1967860
gene-AUO97_RS09370	NZ_CP018664.1	1968363	1968695
gene-AUO97_RS09375	NZ_CP018664.1	1968948	1969202
gene-AUO97_RS09380	NZ_CP018664.1	1969304	1970602
gene-AUO97_RS09385	NZ_CP018664.1	1970860	1972107
gene-AUO97_RS09390	NZ_CP018664.1	1972140	1973390
gene-AUO97_RS09395	NZ_CP018664.1	1973425	1974771
gene-AUO97_RS09400	NZ_CP018664.1	1974805	1975266
gene-AUO97_RS09405	NZ_CP018664.1	1975384	1976538
gene-AUO97_RS09410	NZ_CP018664.1	1976590	1977345
gene-AUO97_RS09415	NZ_CP018664.1	1977458	1978354
gene-AUO97_RS09420	NZ_CP018664.1	1978417	1978492
gene-AUO97_RS09425	NZ_CP018664.1	1978515	1978590
