GeneID	GenedbRef	GeneName	Locus_tag	Start	End
gene-AUO97_RS05975	Gene	AUO97_RS05975	AUO97_RS05975	1265493	1265717
gene-AUO97_RS05985	Gene	arsB	AUO97_RS05985	1266072	1267139
gene-AUO97_RS05990	Gene	AUO97_RS05990	AUO97_RS05990	1267136	1267642
gene-AUO97_RS05995	Gene	arsH	AUO97_RS05995	1267639	1268406
gene-AUO97_RS06000	Gene	AUO97_RS06000	AUO97_RS06000	1268403	1268735
gene-AUO97_RS06005	Gene	AUO97_RS06005	AUO97_RS06005	1268883	1269620
gene-AUO97_RS06010	Gene	AUO97_RS06010	AUO97_RS06010	1269617	1269841
gene-AUO97_RS06015	Gene	AUO97_RS06015	AUO97_RS06015	1270052	1271545
gene-AUO97_RS06025	Gene	AUO97_RS06025	AUO97_RS06025	1271721	1272023
gene-AUO97_RS06030	Gene	sul2	AUO97_RS06030	1272110	1272925
gene-AUO97_RS19270	Gene	AUO97_RS19270	AUO97_RS19270	1273018	1274108
gene-AUO97_RS06060	Gene	AUO97_RS06060	AUO97_RS06060	1274530	1276440
gene-AUO97_RS06065	Gene	AUO97_RS06065	AUO97_RS06065	1276441	1277151
gene-AUO97_RS06070	Gene	AUO97_RS06070	AUO97_RS06070	1277463	1277732
gene-AUO97_RS06075	Gene	AUO97_RS06075	AUO97_RS06075	1277786	1278142
gene-AUO97_RS06080	Gene	AUO97_RS06080	AUO97_RS06080	1278188	1278505
gene-AUO97_RS06085	Gene	AUO97_RS06085	AUO97_RS06085	1278712	1279644
gene-AUO97_RS06090	Gene	AUO97_RS06090	AUO97_RS06090	1279745	1279972
gene-AUO97_RS06095	Gene	AUO97_RS06095	AUO97_RS06095	1279973	1281475
gene-AUO97_RS06100	Gene	AUO97_RS06100	AUO97_RS06100	1281560	1282723
gene-AUO97_RS06105	Gene	AUO97_RS06105	AUO97_RS06105	1282744	1283325
gene-AUO97_RS06110	Gene	AUO97_RS06110	AUO97_RS06110	1283612	1285408
gene-AUO97_RS06115	Gene	AUO97_RS06115	AUO97_RS06115	1285703	1287190
gene-AUO97_RS06120	Gene	AUO97_RS06120	AUO97_RS06120	1287203	1288054
gene-AUO97_RS06125	Gene	AUO97_RS06125	AUO97_RS06125	1288122	1288421
gene-AUO97_RS06130	Gene	AUO97_RS06130	AUO97_RS06130	1288494	1288865
gene-AUO97_RS06135	Gene	AUO97_RS06135	AUO97_RS06135	1289240	1290670
gene-AUO97_RS06140	Gene	AUO97_RS06140	AUO97_RS06140	1290663	1291778
gene-AUO97_RS06145	Gene	AUO97_RS06145	AUO97_RS06145	1291808	1292728
gene-AUO97_RS06150	Gene	AUO97_RS06150	AUO97_RS06150	1292733	1294643
gene-AUO97_RS06160	Gene	AUO97_RS06160	AUO97_RS06160	1294989	1296017
gene-AUO97_RS06165	Gene	AUO97_RS06165	AUO97_RS06165	1296008	1296460
gene-AUO97_RS06170	Gene	AUO97_RS06170	AUO97_RS06170	1296585	1297268
gene-AUO97_RS06175	Gene	AUO97_RS06175	AUO97_RS06175	1297305	1298717
gene-AUO97_RS06180	Gene	AUO97_RS06180	AUO97_RS06180	1298829	1299605
gene-AUO97_RS06185	Gene	AUO97_RS06185	AUO97_RS06185	1299621	1300499
gene-AUO97_RS06190	Gene	AUO97_RS06190	AUO97_RS06190	1300542	1301363
gene-AUO97_RS06195	Gene	AUO97_RS06195	AUO97_RS06195	1302288	1303562
gene-AUO97_RS06200	Gene	ppa	AUO97_RS06200	1303669	1304196
gene-AUO97_RS06205	Gene	AUO97_RS06205	AUO97_RS06205	1304324	1304722
gene-AUO97_RS06210	Gene	AUO97_RS06210	AUO97_RS06210	1304829	1305212
gene-AUO97_RS06215	Gene	AUO97_RS06215	AUO97_RS06215	1305251	1306930
gene-AUO97_RS06220	Gene	parC	AUO97_RS06220	1307228	1309447
gene-AUO97_RS06225	Gene	AUO97_RS06225	AUO97_RS06225	1309601	1310920
gene-AUO97_RS06230	Gene	AUO97_RS06230	AUO97_RS06230	1311003	1311647
gene-AUO97_RS06235	Gene	AUO97_RS06235	AUO97_RS06235	1311693	1312160
gene-AUO97_RS06240	Gene	AUO97_RS06240	AUO97_RS06240	1312232	1313824
gene-AUO97_RS06245	Gene	AUO97_RS06245	AUO97_RS06245	1314151	1314774
gene-AUO97_RS06250	Gene	mdtD	AUO97_RS06250	1314972	1316363
gene-AUO97_RS06255	Gene	AUO97_RS06255	AUO97_RS06255	1316441	1317199
gene-AUO97_RS06260	Gene	dinB	AUO97_RS06260	1317201	1318256
gene-AUO97_RS06265	Gene	AUO97_RS06265	AUO97_RS06265	1318577	1318930
gene-AUO97_RS06270	Gene	AUO97_RS06270	AUO97_RS06270	1319076	1319576
gene-AUO97_RS06275	Gene	AUO97_RS06275	AUO97_RS06275	1319890	1322268
gene-AUO97_RS06280	Gene	AUO97_RS06280	AUO97_RS06280	1322483	1323742
gene-AUO97_RS06285	Gene	AUO97_RS06285	AUO97_RS06285	1323890	1324294
gene-AUO97_RS06290	Gene	AUO97_RS06290	AUO97_RS06290	1324376	1324861
gene-AUO97_RS06295	Gene	AUO97_RS06295	AUO97_RS06295	1324878	1325444
gene-AUO97_RS06300	Gene	AUO97_RS06300	AUO97_RS06300	1325750	1326358
gene-AUO97_RS06305	Gene	cysK	AUO97_RS06305	1326414	1327412
gene-AUO97_RS06310	Gene	AUO97_RS06310	AUO97_RS06310	1327619	1328161
gene-AUO97_RS06315	Gene	rrf	AUO97_RS06315	1328312	1328426
gene-AUO97_RS06320	Gene	AUO97_RS06320	AUO97_RS06320	1328612	1331504
gene-AUO97_RS06325	Gene	AUO97_RS06325	AUO97_RS06325	1331845	1331920
gene-AUO97_RS06330	Gene	AUO97_RS06330	AUO97_RS06330	1331976	1332052
gene-AUO97_RS06335	Gene	AUO97_RS06335	AUO97_RS06335	1332112	1333648
gene-AUO97_RS06340	Gene	AUO97_RS06340	AUO97_RS06340	1334141	1334737
gene-AUO97_RS06345	Gene	AUO97_RS06345	AUO97_RS06345	1334825	1336039
gene-AUO97_RS06350	Gene	AUO97_RS06350	AUO97_RS06350	1336109	1336315
gene-AUO97_RS06355	Gene	AUO97_RS06355	AUO97_RS06355	1336369	1338444
gene-AUO97_RS06360	Gene	AUO97_RS06360	AUO97_RS06360	1338517	1338945
gene-AUO97_RS06365	Gene	AUO97_RS06365	AUO97_RS06365	1338982	1339512
gene-AUO97_RS06370	Gene	AUO97_RS06370	AUO97_RS06370	1339635	1340789
gene-AUO97_RS06375	Gene	dprA	AUO97_RS06375	1340810	1341940
gene-AUO97_RS06380	Gene	AUO97_RS06380	AUO97_RS06380	1341991	1342560
gene-AUO97_RS06385	Gene	AUO97_RS06385	AUO97_RS06385	1342952	1343872
gene-AUO97_RS06390	Gene	AUO97_RS06390	AUO97_RS06390	1343978	1344628
gene-AUO97_RS06395	Gene	AUO97_RS06395	AUO97_RS06395	1344765	1345979
gene-AUO97_RS06400	Gene	AUO97_RS06400	AUO97_RS06400	1346001	1346765
gene-AUO97_RS06405	Gene	AUO97_RS06405	AUO97_RS06405	1346888	1347433
gene-AUO97_RS06410	Gene	AUO97_RS06410	AUO97_RS06410	1347579	1348178
gene-AUO97_RS06415	Gene	AUO97_RS06415	AUO97_RS06415	1348227	1348709
gene-AUO97_RS06420	Gene	AUO97_RS06420	AUO97_RS06420	1348858	1349277
gene-AUO97_RS06425	Gene	atpD	AUO97_RS06425	1349295	1350689
gene-AUO97_RS06430	Gene	atpG	AUO97_RS06430	1350720	1351589
gene-AUO97_RS06435	Gene	AUO97_RS06435	AUO97_RS06435	1351667	1353211
gene-AUO97_RS06440	Gene	AUO97_RS06440	AUO97_RS06440	1353258	1353794
gene-AUO97_RS06445	Gene	AUO97_RS06445	AUO97_RS06445	1353807	1354277
gene-AUO97_RS06450	Gene	atpE	AUO97_RS06450	1354316	1354561
gene-AUO97_RS06455	Gene	atpB	AUO97_RS06455	1354646	1355521
gene-AUO97_RS06460	Gene	AUO97_RS06460	AUO97_RS06460	1355626	1356024
gene-AUO97_RS06465	Gene	AUO97_RS06465	AUO97_RS06465	1356194	1357033
gene-AUO97_RS06470	Gene	AUO97_RS06470	AUO97_RS06470	1357161	1357658
gene-AUO97_RS06475	Gene	znuC	AUO97_RS06475	1357631	1358419
gene-AUO97_RS06480	Gene	znuB	AUO97_RS06480	1358423	1359232
gene-AUO97_RS06485	Gene	AUO97_RS06485	AUO97_RS06485	1359234	1359860
gene-AUO97_RS06490	Gene	AUO97_RS06490	AUO97_RS06490	1360019	1360939
gene-AUO97_RS06495	Gene	AUO97_RS06495	AUO97_RS06495	1360985	1362682
gene-AUO97_RS06500	Gene	AUO97_RS06500	AUO97_RS06500	1363178	1364968
gene-AUO97_RS06505	Gene	AUO97_RS06505	AUO97_RS06505	1365122	1365748
gene-AUO97_RS06510	Gene	AUO97_RS06510	AUO97_RS06510	1365792	1366460
gene-AUO97_RS06515	Gene	AUO97_RS06515	AUO97_RS06515	1366573	1366980
gene-AUO97_RS06520	Gene	AUO97_RS06520	AUO97_RS06520	1366977	1367924
gene-AUO97_RS06525	Gene	AUO97_RS06525	AUO97_RS06525	1368081	1368386
gene-AUO97_RS06530	Gene	AUO97_RS06530	AUO97_RS06530	1368447	1368974
gene-AUO97_RS06535	Gene	AUO97_RS06535	AUO97_RS06535	1369193	1369981
gene-AUO97_RS06540	Gene	guaA	AUO97_RS06540	1370047	1371615
gene-AUO97_RS06545	Gene	AUO97_RS06545	AUO97_RS06545	1372003	1373220
gene-AUO97_RS06550	Gene	AUO97_RS06550	AUO97_RS06550	1373279	1373716
gene-AUO97_RS06555	Gene	AUO97_RS06555	AUO97_RS06555	1373910	1374551
gene-AUO97_RS06560	Gene	AUO97_RS06560	AUO97_RS06560	1374559	1375149
gene-AUO97_RS06565	Gene	AUO97_RS06565	AUO97_RS06565	1375365	1375751
gene-AUO97_RS06570	Gene	AUO97_RS06570	AUO97_RS06570	1375762	1376604
gene-AUO97_RS06575	Gene	AUO97_RS06575	AUO97_RS06575	1376681	1377073
gene-AUO97_RS06580	Gene	AUO97_RS06580	AUO97_RS06580	1377085	1377393
gene-AUO97_RS06585	Gene	AUO97_RS06585	AUO97_RS06585	1377624	1377699
gene-AUO97_RS06590	Gene	AUO97_RS06590	AUO97_RS06590	1377746	1377821
gene-AUO97_RS06595	Gene	AUO97_RS06595	AUO97_RS06595	1377916	1378680
gene-AUO97_RS06600	Gene	AUO97_RS06600	AUO97_RS06600	1378673	1380538
gene-AUO97_RS06605	Gene	AUO97_RS06605	AUO97_RS06605	1380592	1381866
gene-AUO97_RS06610	Gene	AUO97_RS06610	AUO97_RS06610	1381863	1385513
gene-AUO97_RS06615	Gene	AUO97_RS06615	AUO97_RS06615	1385538	1389497
gene-AUO97_RS06620	Gene	AUO97_RS06620	AUO97_RS06620	1389494	1389754
gene-AUO97_RS06625	Gene	AUO97_RS06625	AUO97_RS06625	1389751	1391526
gene-AUO97_RS06630	Gene	AUO97_RS06630	AUO97_RS06630	1391577	1393466
gene-AUO97_RS06635	Gene	abaR	AUO97_RS06635	1394083	1394799
gene-AUO97_RS06640	Gene	AUO97_RS06640	AUO97_RS06640	1395559	1395975
gene-AUO97_RS06645	Gene	abaI	AUO97_RS06645	1396039	1396605
gene-AUO97_RS06650	Gene	AUO97_RS06650	AUO97_RS06650	1396698	1398050
gene-AUO97_RS06655	Gene	AUO97_RS06655	AUO97_RS06655	1398170	1399195
gene-AUO97_RS06660	Gene	AUO97_RS06660	AUO97_RS06660	1399208	1399981
gene-AUO97_RS06665	Gene	AUO97_RS06665	AUO97_RS06665	1400003	1401130
gene-AUO97_RS06670	Gene	AUO97_RS06670	AUO97_RS06670	1401142	1402791
gene-AUO97_RS06675	Gene	mmsB	AUO97_RS06675	1402873	1403763
gene-AUO97_RS06680	Gene	AUO97_RS06680	AUO97_RS06680	1403775	1405292
gene-AUO97_RS06685	Gene	AUO97_RS06685	AUO97_RS06685	1405458	1406339
gene-AUO97_RS06690	Gene	AUO97_RS06690	AUO97_RS06690	1406397	1407827
gene-AUO97_RS06695	Gene	AUO97_RS06695	AUO97_RS06695	1408198	1409637
gene-AUO97_RS06700	Gene	AUO97_RS06700	AUO97_RS06700	1409799	1410158
gene-AUO97_RS06705	Gene	alr	AUO97_RS06705	1410169	1411272
gene-AUO97_RS06710	Gene	AUO97_RS06710	AUO97_RS06710	1411293	1412558
gene-AUO97_RS06715	Gene	AUO97_RS06715	AUO97_RS06715	1412695	1413162
gene-AUO97_RS06720	Gene	AUO97_RS06720	AUO97_RS06720	1413203	1414348
gene-AUO97_RS06725	Gene	AUO97_RS06725	AUO97_RS06725	1414424	1416523
gene-AUO97_RS06730	Gene	AUO97_RS06730	AUO97_RS06730	1416568	1416948
gene-AUO97_RS06735	Gene	AUO97_RS06735	AUO97_RS06735	1416977	1417351
gene-AUO97_RS06740	Gene	AUO97_RS06740	AUO97_RS06740	1417462	1418127
gene-AUO97_RS06745	Gene	AUO97_RS06745	AUO97_RS06745	1418238	1418939
gene-AUO97_RS06750	Gene	AUO97_RS06750	AUO97_RS06750	1419740	1420441
gene-AUO97_RS06755	Gene	AUO97_RS06755	AUO97_RS06755	1420530	1421006
gene-AUO97_RS06760	Gene	AUO97_RS06760	AUO97_RS06760	1421052	1421474
gene-AUO97_RS06765	Gene	AUO97_RS06765	AUO97_RS06765	1421428	1421838
gene-AUO97_RS06770	Gene	AUO97_RS06770	AUO97_RS06770	1421847	1422335
gene-AUO97_RS06775	Gene	AUO97_RS06775	AUO97_RS06775	1422332	1423162
gene-AUO97_RS06780	Gene	AUO97_RS06780	AUO97_RS06780	1423164	1425926
gene-AUO97_RS06785	Gene	AUO97_RS06785	AUO97_RS06785	1426187	1426879
gene-AUO97_RS06790	Gene	AUO97_RS06790	AUO97_RS06790	1426889	1428115
gene-AUO97_RS06800	Gene	AUO97_RS06800	AUO97_RS06800	1428791	1429075
gene-AUO97_RS06805	Gene	AUO97_RS06805	AUO97_RS06805	1429435	1429944
gene-AUO97_RS06810	Gene	AUO97_RS06810	AUO97_RS06810	1430350	1430925
gene-AUO97_RS19650	Gene	AUO97_RS19650	AUO97_RS19650	1431049	1431183
gene-AUO97_RS06820	Gene	AUO97_RS06820	AUO97_RS06820	1431511	1433979
gene-AUO97_RS06825	Gene	acnD	AUO97_RS06825	1434089	1436695
gene-AUO97_RS06830	Gene	prpC	AUO97_RS06830	1436695	1437852
gene-AUO97_RS06835	Gene	prpB	AUO97_RS06835	1438122	1439006
gene-AUO97_RS06840	Gene	AUO97_RS06840	AUO97_RS06840	1438999	1439709
gene-AUO97_RS19410	Gene	AUO97_RS19410	AUO97_RS19410	1439755	1439889
gene-AUO97_RS06845	Gene	AUO97_RS06845	AUO97_RS06845	1440225	1441439
gene-AUO97_RS06850	Gene	dld	AUO97_RS06850	1441488	1443194
gene-AUO97_RS06855	Gene	lldD	AUO97_RS06855	1443486	1444637
gene-AUO97_RS06860	Gene	lldR	AUO97_RS06860	1444634	1445386
gene-AUO97_RS06865	Gene	lldP	AUO97_RS06865	1445406	1447073
gene-AUO97_RS06870	Gene	AUO97_RS06870	AUO97_RS06870	1447448	1448818
gene-AUO97_RS06875	Gene	galE	AUO97_RS06875	1448862	1449878
gene-AUO97_RS06880	Gene	pgi	AUO97_RS06880	1449871	1451541
gene-AUO97_RS06885	Gene	AUO97_RS06885	AUO97_RS06885	1451538	1452800
gene-AUO97_RS06890	Gene	galU	AUO97_RS06890	1452916	1453791
gene-AUO97_RS06895	Gene	AUO97_RS06895	AUO97_RS06895	1453816	1454436
gene-AUO97_RS06900	Gene	AUO97_RS06900	AUO97_RS06900	1454449	1455276
gene-AUO97_RS06905	Gene	AUO97_RS06905	AUO97_RS06905	1455283	1456317
gene-AUO97_RS06910	Gene	AUO97_RS06910	AUO97_RS06910	1456321	1457361
gene-AUO97_RS06915	Gene	AUO97_RS06915	AUO97_RS06915	1457444	1458535
gene-AUO97_RS06920	Gene	AUO97_RS06920	AUO97_RS06920	1458627	1459790
gene-AUO97_RS06925	Gene	AUO97_RS06925	AUO97_RS06925	1459967	1460533
gene-AUO97_RS06930	Gene	AUO97_RS06930	AUO97_RS06930	1460530	1461882
gene-AUO97_RS06935	Gene	AUO97_RS06935	AUO97_RS06935	1461917	1462996
gene-AUO97_RS06940	Gene	wbpD	AUO97_RS06940	1462998	1463576
gene-AUO97_RS06945	Gene	AUO97_RS06945	AUO97_RS06945	1463573	1464523
gene-AUO97_RS06950	Gene	tviB	AUO97_RS06950	1464554	1465849
gene-AUO97_RS06955	Gene	AUO97_RS06955	AUO97_RS06955	1466210	1467310
gene-AUO97_RS06960	Gene	AUO97_RS06960	AUO97_RS06960	1467315	1467743
gene-AUO97_RS06965	Gene	AUO97_RS06965	AUO97_RS06965	1467763	1469949
gene-AUO97_RS06970	Gene	AUO97_RS06970	AUO97_RS06970	1470142	1470864
gene-AUO97_RS06975	Gene	AUO97_RS06975	AUO97_RS06975	1470915	1471610
gene-AUO97_RS06980	Gene	murJ	AUO97_RS06980	1471656	1473206
gene-AUO97_RS06985	Gene	ampD	AUO97_RS06985	1473279	1473848
gene-AUO97_RS06990	Gene	AUO97_RS06990	AUO97_RS06990	1474020	1474865
gene-AUO97_RS19415	Gene	AUO97_RS19415	AUO97_RS19415	1474862	1475029
gene-AUO97_RS06995	Gene	AUO97_RS06995	AUO97_RS06995	1475434	1477602
gene-AUO97_RS19420	Gene	AUO97_RS19420	AUO97_RS19420	1477643	1477780
gene-AUO97_RS07000	Gene	rph	AUO97_RS07000	1477892	1478608
gene-AUO97_RS07005	Gene	AUO97_RS07005	AUO97_RS07005	1478767	1479909
gene-AUO97_RS07010	Gene	AUO97_RS07010	AUO97_RS07010	1479940	1480965
gene-AUO97_RS07015	Gene	AUO97_RS07015	AUO97_RS07015	1481139	1481777
gene-AUO97_RS07020	Gene	AUO97_RS07020	AUO97_RS07020	1481914	1482561
gene-AUO97_RS07025	Gene	AUO97_RS07025	AUO97_RS07025	1482639	1483256
gene-AUO97_RS07030	Gene	AUO97_RS07030	AUO97_RS07030	1483436	1484149
gene-AUO97_RS07035	Gene	AUO97_RS07035	AUO97_RS07035	1484146	1484847
gene-AUO97_RS07040	Gene	AUO97_RS07040	AUO97_RS07040	1484913	1485659
gene-AUO97_RS07045	Gene	AUO97_RS07045	AUO97_RS07045	1485877	1486287
gene-AUO97_RS07050	Gene	AUO97_RS07050	AUO97_RS07050	1486510	1486830
gene-AUO97_RS07055	Gene	argA	AUO97_RS07055	1486951	1488306
gene-AUO97_RS07060	Gene	AUO97_RS07060	AUO97_RS07060	1488640	1489608
gene-AUO97_RS07065	Gene	AUO97_RS07065	AUO97_RS07065	1489680	1490663
gene-AUO97_RS07070	Gene	ssuD	AUO97_RS07070	1490690	1491865
gene-AUO97_RS07075	Gene	ssuC	AUO97_RS07075	1491862	1492659
gene-AUO97_RS07080	Gene	AUO97_RS07080	AUO97_RS07080	1492673	1493473
gene-AUO97_RS07085	Gene	AUO97_RS07085	AUO97_RS07085	1493734	1494354
gene-AUO97_RS07090	Gene	AUO97_RS07090	AUO97_RS07090	1494389	1494955
gene-AUO97_RS07095	Gene	AUO97_RS07095	AUO97_RS07095	1495036	1496169
gene-AUO97_RS07100	Gene	ribF	AUO97_RS07100	1496378	1497379
gene-AUO97_RS07105	Gene	ileS	AUO97_RS07105	1497441	1500278
gene-AUO97_RS07110	Gene	lspA	AUO97_RS07110	1500271	1500801
gene-AUO97_RS07115	Gene	AUO97_RS07115	AUO97_RS07115	1500803	1501285
gene-AUO97_RS07120	Gene	AUO97_RS07120	AUO97_RS07120	1501420	1501962
gene-AUO97_RS07125	Gene	AUO97_RS07125	AUO97_RS07125	1502008	1502358
gene-AUO97_RS07130	Gene	rrf	AUO97_RS07130	1502480	1502594
gene-AUO97_RS07135	Gene	AUO97_RS07135	AUO97_RS07135	1502780	1505672
gene-AUO97_RS07140	Gene	AUO97_RS07140	AUO97_RS07140	1506013	1506088
gene-AUO97_RS07145	Gene	AUO97_RS07145	AUO97_RS07145	1506144	1506220
gene-AUO97_RS07150	Gene	AUO97_RS07150	AUO97_RS07150	1506280	1507816
gene-AUO97_RS07155	Gene	AUO97_RS07155	AUO97_RS07155	1508207	1508764
gene-AUO97_RS07160	Gene	AUO97_RS07160	AUO97_RS07160	1508908	1509978
gene-AUO97_RS07165	Gene	AUO97_RS07165	AUO97_RS07165	1510189	1510515
gene-AUO97_RS07170	Gene	AUO97_RS07170	AUO97_RS07170	1510689	1510919
gene-AUO97_RS07175	Gene	AUO97_RS07175	AUO97_RS07175	1511311	1512177
gene-AUO97_RS07185	Gene	grpE	AUO97_RS07185	1513342	1513896
gene-AUO97_RS07190	Gene	dnaK	AUO97_RS07190	1514050	1515990
gene-AUO97_RS07195	Gene	AUO97_RS07195	AUO97_RS07195	1516321	1517238
gene-AUO97_RS07200	Gene	AUO97_RS07200	AUO97_RS07200	1517425	1518330
gene-AUO97_RS07205	Gene	AUO97_RS07205	AUO97_RS07205	1518432	1518818
gene-AUO97_RS07210	Gene	AUO97_RS07210	AUO97_RS07210	1518868	1520160
gene-AUO97_RS07215	Gene	AUO97_RS07215	AUO97_RS07215	1520849	1521970
gene-AUO97_RS07220	Gene	purE	AUO97_RS07220	1521980	1522492
gene-AUO97_RS07230	Gene	AUO97_RS07230	AUO97_RS07230	1522676	1523038
gene-AUO97_RS07235	Gene	mpl	AUO97_RS07235	1523280	1524653
gene-AUO97_RS07240	Gene	AUO97_RS07240	AUO97_RS07240	1524724	1525974
gene-AUO97_RS07245	Gene	AUO97_RS07245	AUO97_RS07245	1526110	1526706
gene-AUO97_RS07250	Gene	AUO97_RS07250	AUO97_RS07250	1527024	1527980
gene-AUO97_RS07255	Gene	AUO97_RS07255	AUO97_RS07255	1528169	1528534
gene-AUO97_RS07260	Gene	AUO97_RS07260	AUO97_RS07260	1528556	1529716
gene-AUO97_RS07265	Gene	AUO97_RS07265	AUO97_RS07265	1530006	1531061
gene-AUO97_RS07270	Gene	guaD	AUO97_RS07270	1531118	1532443
gene-AUO97_RS07275	Gene	hpt	AUO97_RS07275	1532657	1533184
gene-AUO97_RS07280	Gene	AUO97_RS07280	AUO97_RS07280	1533357	1533608
gene-AUO97_RS07285	Gene	AUO97_RS07285	AUO97_RS07285	1533661	1534359
gene-AUO97_RS07290	Gene	dmeF	AUO97_RS07290	1534455	1535441
gene-AUO97_RS07295	Gene	AUO97_RS07295	AUO97_RS07295	1535499	1535762
gene-AUO97_RS07300	Gene	mnmE	AUO97_RS07300	1535809	1537164
gene-AUO97_RS07305	Gene	yidC	AUO97_RS07305	1537255	1539015
gene-AUO97_RS07310	Gene	yidD	AUO97_RS07310	1539021	1539341
gene-AUO97_RS07315	Gene	rnpA	AUO97_RS07315	1539352	1539744
gene-AUO97_RS07320	Gene	rpmH	AUO97_RS07320	1539774	1539908
gene-AUO97_RS07325	Gene	dnaA	AUO97_RS07325	1540579	1541976
gene-AUO97_RS07330	Gene	AUO97_RS07330	AUO97_RS07330	1542074	1543222
gene-AUO97_RS07335	Gene	recF	AUO97_RS07335	1543237	1544319
gene-AUO97_RS07340	Gene	gyrB	AUO97_RS07340	1544372	1546840
gene-AUO97_RS07345	Gene	cybC	AUO97_RS07345	1546878	1547270
gene-AUO97_RS07350	Gene	AUO97_RS07350	AUO97_RS07350	1547356	1547913
gene-AUO97_RS07355	Gene	AUO97_RS07355	AUO97_RS07355	1548164	1550095
gene-AUO97_RS07360	Gene	AUO97_RS07360	AUO97_RS07360	1550352	1551356
gene-AUO97_RS07365	Gene	AUO97_RS07365	AUO97_RS07365	1551612	1552619
gene-AUO97_RS07370	Gene	AUO97_RS07370	AUO97_RS07370	1552962	1553966
gene-AUO97_RS07375	Gene	erpA	AUO97_RS07375	1554091	1554426
gene-AUO97_RS07380	Gene	AUO97_RS07380	AUO97_RS07380	1554482	1555327
gene-AUO97_RS07385	Gene	AUO97_RS07385	AUO97_RS07385	1555455	1556582
gene-AUO97_RS07390	Gene	AUO97_RS07390	AUO97_RS07390	1556644	1557876
gene-AUO97_RS07395	Gene	AUO97_RS07395	AUO97_RS07395	1558789	1560325
gene-AUO97_RS07400	Gene	AUO97_RS07400	AUO97_RS07400	1560385	1560461
gene-AUO97_RS07405	Gene	AUO97_RS07405	AUO97_RS07405	1560517	1560592
gene-AUO97_RS07410	Gene	AUO97_RS07410	AUO97_RS07410	1560933	1563825
gene-AUO97_RS07415	Gene	rrf	AUO97_RS07415	1564011	1564125
gene-AUO97_RS07420	Gene	AUO97_RS07420	AUO97_RS07420	1564264	1564863
gene-AUO97_RS07425	Gene	AUO97_RS07425	AUO97_RS07425	1564921	1565613
gene-AUO97_RS07430	Gene	AUO97_RS07430	AUO97_RS07430	1566242	1567720
gene-AUO97_RS07435	Gene	AUO97_RS07435	AUO97_RS07435	1567733	1567876
gene-AUO97_RS07440	Gene	rsmB	AUO97_RS07440	1567920	1569224
gene-AUO97_RS07445	Gene	fmt	AUO97_RS07445	1569221	1570183
gene-AUO97_RS07450	Gene	ilvD	AUO97_RS07450	1570532	1572361
gene-AUO97_RS07455	Gene	AUO97_RS07455	AUO97_RS07455	1572675	1573964
gene-AUO97_RS07460	Gene	AUO97_RS07460	AUO97_RS07460	1574043	1574774
gene-AUO97_RS07465	Gene	AUO97_RS07465	AUO97_RS07465	1574783	1575673
gene-AUO97_RS07470	Gene	AUO97_RS07470	AUO97_RS07470	1575753	1577048
gene-AUO97_RS07475	Gene	ppc	AUO97_RS07475	1577349	1580033
gene-AUO97_RS07480	Gene	AUO97_RS07480	AUO97_RS07480	1580204	1580827
gene-AUO97_RS07485	Gene	AUO97_RS07485	AUO97_RS07485	1580977	1582077
gene-AUO97_RS07490	Gene	AUO97_RS07490	AUO97_RS07490	1582080	1585205
gene-AUO97_RS07495	Gene	AUO97_RS07495	AUO97_RS07495	1585345	1585722
gene-AUO97_RS07500	Gene	dnaJ	AUO97_RS07500	1585827	1586939
gene-AUO97_RS07505	Gene	AUO97_RS07505	AUO97_RS07505	1587054	1587401
gene-AUO97_RS07510	Gene	dapB	AUO97_RS07510	1587586	1588407
gene-AUO97_RS07515	Gene	AUO97_RS07515	AUO97_RS07515	1588459	1589112
gene-AUO97_RS07520	Gene	AUO97_RS07520	AUO97_RS07520	1589153	1590343
gene-AUO97_RS07525	Gene	dkgB	AUO97_RS07525	1590348	1591151
gene-AUO97_RS07530	Gene	AUO97_RS07530	AUO97_RS07530	1591272	1592174
gene-AUO97_RS07535	Gene	AUO97_RS07535	AUO97_RS07535	1592158	1592532
gene-AUO97_RS19425	Gene	AUO97_RS19425	AUO97_RS19425	1592540	1592662
gene-AUO97_RS07540	Gene	AUO97_RS07540	AUO97_RS07540	1592623	1594047
gene-AUO97_RS07545	Gene	AUO97_RS07545	AUO97_RS07545	1594050	1595078
gene-AUO97_RS07550	Gene	AUO97_RS07550	AUO97_RS07550	1595117	1595677
gene-AUO97_RS07555	Gene	AUO97_RS07555	AUO97_RS07555	1595708	1595953
gene-AUO97_RS07560	Gene	AUO97_RS07560	AUO97_RS07560	1595963	1596499
gene-AUO97_RS07565	Gene	mutY	AUO97_RS07565	1596547	1597581
gene-AUO97_RS07570	Gene	AUO97_RS07570	AUO97_RS07570	1597722	1598084
gene-AUO97_RS07575	Gene	AUO97_RS07575	AUO97_RS07575	1598270	1599007
gene-AUO97_RS07580	Gene	AUO97_RS07580	AUO97_RS07580	1599179	1599337
gene-AUO97_RS07585	Gene	AUO97_RS07585	AUO97_RS07585	1599532	1599990
gene-AUO97_RS07590	Gene	AUO97_RS07590	AUO97_RS07590	1600100	1601272
gene-AUO97_RS07595	Gene	AUO97_RS07595	AUO97_RS07595	1601378	1602643
